id,name,year,code,url,slug,location,sgl_draw_url,sgl_pdf_url,indoor_outdoor,surface,series_id,series_category_id,start_dtm,finish_dtm,sgl_draw_qty,dbl_draw_qty,prize_money,prize_currency,country_code 
2012-M-DC-2012-G4-AO-PP1-4-UAE-QAT-01,"Group IV, Asia/Oceania, 1st to 4th Play-off",2012,M-DC-2012-G4-AO-PP1-4-UAE-QAT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G4-AO-PP1-4-UAE-QAT-01,,Doha,,,Outdoor,Hard,dc,dc,20120421,20120421,,,,,QAT
2012-M-DC-2012-G4-AO-PP5-6-KSA-SIN-01,"Group IV, Asia/Oceania, 5th to 6th Play-off",2012,M-DC-2012-G4-AO-PP5-6-KSA-SIN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G4-AO-PP5-6-KSA-SIN-01,,Doha,,,Outdoor,Hard,dc,dc,20120421,20120421,,,,,QAT
2012-M-DC-2012-G4-AO-PP7-8-IRQ-JOR-01,"Group IV, Asia/Oceania, 7th to 8th Play-off",2012,M-DC-2012-G4-AO-PP7-8-IRQ-JOR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G4-AO-PP7-8-IRQ-JOR-01,,Doha,,,Outdoor,Hard,dc,dc,20120421,20120421,,,,,QAT
2012-M-DC-2012-G4-AO-PP9-10-BRN-MYA-01,"Group IV, Asia/Oceania, 9th to 10th Play-off",2012,M-DC-2012-G4-AO-PP9-10-BRN-MYA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G4-AO-PP9-10-BRN-MYA-01,,Doha,,,Outdoor,Hard,dc,dc,20120421,20120421,,,,,QAT
2012-M-DC-2012-G3-AO-A-M-MAS-OMA-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-MAS-OMA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-MAS-OMA-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120425,,,,,IRI
2012-M-DC-2012-G3-AO-A-M-SYR-BAN-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-SYR-BAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-SYR-BAN-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120425,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-KUW-KGZ-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-KUW-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-KUW-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120425,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-VIE-IRI-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-VIE-IRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-VIE-IRI-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120425,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-KUW-IRI-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-KUW-IRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-KUW-IRI-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-SYR-MAS-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-SYR-MAS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-SYR-MAS-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-REL-OMA-BAN-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-OMA-BAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-OMA-BAN-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-REL-VIE-KGZ-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-VIE-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-VIE-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120425,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-A-M-MAS-SYR-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-MAS-SYR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-MAS-SYR-01,,Tehran,,,Outdoor,Clay,dc,dc,20120426,20120426,,,,,IRI
2012-M-DC-2012-G3-AO-A-M-OMA-BAN-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-OMA-BAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-OMA-BAN-01,,Tehran,,,Outdoor,Clay,dc,dc,20120426,20120426,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-IRI-KGZ-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-IRI-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-IRI-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120426,20120426,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-VIE-KUW-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-VIE-KUW-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-VIE-KUW-01,,Tehran,,,Outdoor,Clay,dc,dc,20120426,20120426,,,,,IRI
2012-M-DC-2012-G3-AO-A-M-MAS-BAN-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-MAS-BAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-MAS-BAN-01,,Tehran,,,Outdoor,Clay,dc,dc,20120427,20120427,,,,,IRI
2012-M-DC-2012-G3-AO-A-M-SYR-OMA-01,"Group III, Asia/Oceania, Group A, Round Robin",2012,M-DC-2012-G3-AO-A-M-SYR-OMA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-A-M-SYR-OMA-01,,Tehran,,,Outdoor,Clay,dc,dc,20120427,20120427,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-KUW-IRI-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-KUW-IRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-KUW-IRI-01,,Tehran,,,Outdoor,Clay,dc,dc,20120427,20120427,,,,,IRI
2012-M-DC-2012-G3-AO-B-M-VIE-KGZ-01,"Group III, Asia/Oceania, Group B, Round Robin",2012,M-DC-2012-G3-AO-B-M-VIE-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-B-M-VIE-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120427,20120427,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-KUW-MAS-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-KUW-MAS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-KUW-MAS-01,,Tehran,,,Outdoor,Clay,dc,dc,20120428,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-SYR-IRI-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-SYR-IRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-SYR-IRI-01,,Tehran,,,Outdoor,Clay,dc,dc,20120428,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-REL-OMA-KGZ-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-OMA-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-OMA-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120428,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-REL-VIE-BAN-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-VIE-BAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-VIE-BAN-01,,Tehran,,,Outdoor,Clay,dc,dc,20120428,20120428,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-IRI-MAS-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-IRI-MAS-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-IRI-MAS-01,,Tehran,,,Outdoor,Clay,dc,dc,20120429,20120429,,,,,IRI
2012-M-DC-2012-G3-AO-PP1-4-SYR-KUW-01,"Group III, Asia/Oceania, 1st to 4th Play-off, Round Robin",2012,M-DC-2012-G3-AO-PP1-4-SYR-KUW-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-PP1-4-SYR-KUW-01,,Tehran,,,Outdoor,Clay,dc,dc,20120429,20120429,,,,,IRI
2012-M-DC-2012-G3-AO-REL-BAN-KGZ-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-BAN-KGZ-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-BAN-KGZ-01,,Tehran,,,Outdoor,Clay,dc,dc,20120429,20120429,,,,,IRI
2012-M-DC-2012-G3-AO-REL-VIE-OMA-01,"Group III, Asia/Oceania, Relegation Play-off, Round Robin",2012,M-DC-2012-G3-AO-REL-VIE-OMA-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AO-REL-VIE-OMA-01,,Tehran,,,Outdoor,Clay,dc,dc,20120429,20120429,,,,,IRI
2012-M-DC-2012-G3-EUR-A-M-AND-SMR-01,"Group III, Europe, Group A, Round Robin",2012,M-DC-2012-G3-EUR-A-M-AND-SMR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-A-M-AND-SMR-01,,Sofia,,,Outdoor,Clay,dc,dc,20120502,20120502,,,,,BUL
2012-M-DC-2012-G3-EUR-B-M-BUL-ALB-01,"Group III, Europe, Group B, Round Robin",2012,M-DC-2012-G3-EUR-B-M-BUL-ALB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-B-M-BUL-ALB-01,,Sofia,,,Outdoor,Clay,dc,dc,20120502,20120502,,,,,BUL
2012-M-DC-2012-G3-EUR-C-M-ARM-MKD-01,"Group III, Europe, Group C, Round Robin",2012,M-DC-2012-G3-EUR-C-M-ARM-MKD-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-C-M-ARM-MKD-01,,Sofia,,,Outdoor,Clay,dc,dc,20120502,20120502,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-GRE-MLT-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-GRE-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-GRE-MLT-01,,Sofia,,,Outdoor,Clay,dc,dc,20120502,20120502,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-NOR-ISL-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-NOR-ISL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-NOR-ISL-01,,Sofia,,,Outdoor,Clay,dc,dc,20120502,20120502,,,,,BUL
2012-M-DC-2012-G3-EUR-A-M-LTU-SMR-01,"Group III, Europe, Group A, Round Robin",2012,M-DC-2012-G3-EUR-A-M-LTU-SMR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-A-M-LTU-SMR-01,,Sofia,,,Outdoor,Clay,dc,dc,20120503,20120503,,,,,BUL
2012-M-DC-2012-G3-EUR-B-M-GEO-ALB-01,"Group III, Europe, Group B, Round Robin",2012,M-DC-2012-G3-EUR-B-M-GEO-ALB-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-B-M-GEO-ALB-01,,Sofia,,,Outdoor,Clay,dc,dc,20120503,20120503,,,,,BUL
2012-M-DC-2012-G3-EUR-C-M-MNE-ARM-01,"Group III, Europe, Group C, Round Robin",2012,M-DC-2012-G3-EUR-C-M-MNE-ARM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-C-M-MNE-ARM-01,,Sofia,,,Outdoor,Clay,dc,dc,20120503,20120503,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-GRE-ISL-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-GRE-ISL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-GRE-ISL-01,,Sofia,,,Outdoor,Clay,dc,dc,20120503,20120503,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-NOR-MLT-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-NOR-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-NOR-MLT-01,,Sofia,,,Outdoor,Clay,dc,dc,20120503,20120503,,,,,BUL
2012-M-DC-2012-G3-EUR-A-M-LTU-AND-01,"Group III, Europe, Group A, Round Robin",2012,M-DC-2012-G3-EUR-A-M-LTU-AND-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-A-M-LTU-AND-01,,Sofia,,,Outdoor,Clay,dc,dc,20120504,20120504,,,,,BUL
2012-M-DC-2012-G3-EUR-B-M-BUL-GEO-01,"Group III, Europe, Group B, Round Robin",2012,M-DC-2012-G3-EUR-B-M-BUL-GEO-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-B-M-BUL-GEO-01,,Sofia,,,Outdoor,Clay,dc,dc,20120504,20120504,,,,,BUL
2012-M-DC-2012-G3-EUR-C-M-MNE-MKD-01,"Group III, Europe, Group C, Round Robin",2012,M-DC-2012-G3-EUR-C-M-MNE-MKD-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-C-M-MNE-MKD-01,,Sofia,,,Outdoor,Clay,dc,dc,20120504,20120504,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-GRE-NOR-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-GRE-NOR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-GRE-NOR-01,,Sofia,,,Outdoor,Clay,dc,dc,20120504,20120504,,,,,BUL
2012-M-DC-2012-G3-EUR-D-M-MLT-ISL-01,"Group III, Europe, Group D, Round Robin",2012,M-DC-2012-G3-EUR-D-M-MLT-ISL-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-D-M-MLT-ISL-01,,Sofia,,,Outdoor,Clay,dc,dc,20120504,20120504,,,,,BUL
2012-M-DC-2012-G3-EUR-PP1-4-BUL-MKD-01,"Group III, Europe, 1st to 4th Play-off",2012,M-DC-2012-G3-EUR-PP1-4-BUL-MKD-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP1-4-BUL-MKD-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-EUR-PP1-4-LTU-GRE-01,"Group III, Europe, 1st to 4th Play-off",2012,M-DC-2012-G3-EUR-PP1-4-LTU-GRE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP1-4-LTU-GRE-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-EUR-PP5-8-AND-NOR-01,"Group III, Europe, 5th to 8th Play-off",2012,M-DC-2012-G3-EUR-PP5-8-AND-NOR-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP5-8-AND-NOR-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-EUR-PP5-8-GEO-ARM-01,"Group III, Europe, 5th to 8th Play-off",2012,M-DC-2012-G3-EUR-PP5-8-GEO-ARM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP5-8-GEO-ARM-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-EUR-PP9-10-ALB-MNE-01,"Group III, Europe, 9th to 10th Play-off",2012,M-DC-2012-G3-EUR-PP9-10-ALB-MNE-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP9-10-ALB-MNE-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-EUR-PP9-10-SMR-MLT-01,"Group III, Europe, 9th to 10th Play-off",2012,M-DC-2012-G3-EUR-PP9-10-SMR-MLT-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-EUR-PP9-10-SMR-MLT-01,,Sofia,,,Outdoor,Clay,dc,dc,20120505,20120505,,,,,BUL
2012-M-DC-2012-G3-AM-A-M-ARU-TRI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-ARU-TRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-ARU-TRI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120618,20120618,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-GUA-HAI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-GUA-HAI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-GUA-HAI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120618,20120618,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-BAH-ISV-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-BAH-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-BAH-ISV-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120618,20120618,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-CRC-JAM-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-CRC-JAM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-CRC-JAM-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120618,20120618,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-ARU-HON-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-ARU-HON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-ARU-HON-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120619,20120619,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-GUA-TRI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-GUA-TRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-GUA-TRI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120619,20120619,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-BAH-PAN-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-BAH-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-BAH-PAN-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120619,20120619,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-CRC-ISV-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-CRC-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-CRC-ISV-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120619,20120619,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-ARU-HAI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-ARU-HAI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-ARU-HAI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120620,20120620,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-HON-TRI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-HON-TRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-HON-TRI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120620,20120620,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-BAH-JAM-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-BAH-JAM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-BAH-JAM-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120620,20120620,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-PAN-ISV-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-PAN-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-PAN-ISV-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120620,20120620,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-GUA-HON-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-GUA-HON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-GUA-HON-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120621,20120621,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-HAI-TRI-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-HAI-TRI-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-HAI-TRI-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120621,20120621,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-CRC-PAN-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-CRC-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-CRC-PAN-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120621,20120621,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-JAM-ISV-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-JAM-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-JAM-ISV-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120621,20120621,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-GUA-ARU-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-GUA-ARU-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-GUA-ARU-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120622,20120622,,,,,TTO
2012-M-DC-2012-G3-AM-A-M-HAI-HON-01,"Group III, Americas, Group A, Round Robin",2012,M-DC-2012-G3-AM-A-M-HAI-HON-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-A-M-HAI-HON-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120622,20120622,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-CRC-BAH-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-CRC-BAH-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-CRC-BAH-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120622,20120622,,,,,TTO
2012-M-DC-2012-G3-AM-B-M-JAM-PAN-01,"Group III, Americas, Group B, Round Robin",2012,M-DC-2012-G3-AM-B-M-JAM-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-B-M-JAM-PAN-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120622,20120622,,,,,TTO
2012-M-DC-2012-G3-AM-PP1-4-GUA-CRC-01,"Group III, Americas, 1st to 4th Play-off",2012,M-DC-2012-G3-AM-PP1-4-GUA-CRC-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-PP1-4-GUA-CRC-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120623,20120623,,,,,TTO
2012-M-DC-2012-G3-AM-PP1-4-HAI-BAH-01,"Group III, Americas, 1st to 4th Play-off",2012,M-DC-2012-G3-AM-PP1-4-HAI-BAH-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-PP1-4-HAI-BAH-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120623,20120623,,,,,TTO
2012-M-DC-2012-G3-AM-PP5-6-TRI-JAM-01,"Group III, Americas, 5th to 6th Play-off",2012,M-DC-2012-G3-AM-PP5-6-TRI-JAM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-PP5-6-TRI-JAM-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120623,20120623,,,,,TTO
2012-M-DC-2012-G3-AM-PP7-8-HON-PAN-01,"Group III, Americas, 7th to 8th Play-off",2012,M-DC-2012-G3-AM-PP7-8-HON-PAN-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-PP7-8-HON-PAN-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120623,20120623,,,,,TTO
2012-M-DC-2012-G3-AM-PP9-10-ARU-ISV-01,"Group III, Americas, 9th to 10th Play-off",2012,M-DC-2012-G3-AM-PP9-10-ARU-ISV-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AM-PP9-10-ARU-ISV-01,,Trinidad & Tobago,,,Outdoor,Hard,dc,dc,20120623,20120623,,,,,TTO
2012-M-DC-2012-G3-AFR-A-M-GHA-NAM-01,"Group III, Africa, Group A, Round Robin",2012,M-DC-2012-G3-AFR-A-M-GHA-NAM-01,https://www.daviscup.com/en/draws-results/tie.aspx?id=M-DC-2012-G3-AFR-A-M-GHA-NAM-01,,Tunis,,,Outdoor,Clay,dc,dc,20120702,20120702,,,,,TUN
