id,tournament_id,stadie_id,match_order,match_ret,winner_id,winner_name,winner_citizenship,winner_age,loser_id,loser_name,loser_citizenship,loser_age,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
1999-M-DC-1999-G4-AO-M-SIN-OMA-01-800181772-800184924-RR,1999-M-DC-1999-G4-AO-M-SIN-OMA-01,RR,1,,800181772,Tung Yi Kho,SGP,27.048,800184924,Mudrik Al rawahi,OMA,19.615,64 62,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-SIN-OMA-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-M-SIN-OMA-01-800200289-800203351-RR,1999-M-DC-1999-G4-AO-M-SIN-OMA-01,RR,2,,800200289,Sian Yang,SGP,19.803,800203351,Khalid Al Nabhani,OMA,16.427,16 75 61,2,1,14,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-SIN-OMA-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP5-8-BRU-JOR-01-800194159-800204774-RR,1999-M-DC-1999-G4-AO-PP5-8-BRU-JOR-01,RR,1,,800194159,Ahmed Ibrahim Ahmad Alhadid,JOR,17.663,800204774,Abdullah Ali,BRU,19.139,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP5-8-BRU-JOR-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP5-8-BRU-JOR-01-800194689-800204776-RR,1999-M-DC-1999-G4-AO-PP5-8-BRU-JOR-01,RR,2,,800194689,Khaled Naffa,JOR,19.145,800204776,Hardiyamin Baharuddin,BRU,17.639,62 61,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP5-8-BRU-JOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01-800185396-800210178-RR,1999-M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01,RR,2,,800185396,Sanjeev Tikaram,POC,26.849,800210178,Saddam-Hussain Kadhim,IRQ,25.819,63 46 64,2,1,16,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01-800200369-800210174-RR,1999-M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01,RR,1,,800200369,Hitesh Morriswala,FIJ,23.798,800210174,Mohammed-Ahmed Ibrahim,IRQ,26.967,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP5-8-IRQ-FIJ-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-M-SIN-KUW-01-800198476-800200289-RR,1999-M-DC-1999-G4-AO-M-SIN-KUW-01,RR,2,,800198476,Mohammad Ghareeb,KUW,18.543,800200289,Sian Yang,SGP,19.806,64 60,2,0,12,4,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-SIN-KUW-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-M-SIN-KUW-01-800208226-800215069-RR,1999-M-DC-1999-G4-AO-M-SIN-KUW-01,RR,1,,800208226,Hussain Al ghareeb,KUW,17.252,800215069,Jun Ong,SGP,17.72,63 36 64,2,1,15,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-M-SIN-KUW-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP3-4-OMA-UAE-01-800184924-800200368-RR,1999-M-DC-1999-G4-AO-PP3-4-OMA-UAE-01,RR,1,,800184924,Mudrik Al rawahi,OMA,19.618,800200368,Omar Alawadhi,UAE,17.059,64 62,2,0,12,6,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP3-4-OMA-UAE-01_1.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP3-4-OMA-UAE-01-800203351-800204342-RR,1999-M-DC-1999-G4-AO-PP3-4-OMA-UAE-01,RR,2,,800203351,Khalid Al Nabhani,OMA,16.43,800204342,Mahmoud Nader Al blooshi,UAE,18.604,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP3-4-OMA-UAE-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-M-DC-1999-G4-AO-PP5-8-FIJ-JOR-01-800185396-800194689-RR,1999-M-DC-1999-G4-AO-PP5-8-FIJ-JOR-01,RR,2,,800185396,Sanjeev Tikaram,POC,26.852,800194689,Khaled Naffa,JOR,19.147,16 62 62,2,1,13,10,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-1999-G4-AO-PP5-8-FIJ-JOR-01_2.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
