id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2026-580-s0uv-e687-Q1,2026-580,Q1,,,s0uv,Rei Sakamoto,JPN,19.567,e687,Daniel Evans,GBR,35.653,,,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs082,,6,0,28,38,22,28,7,10,0,0,29,38,12,25,16,27,5,7,8,7,28,52,57,90,,,,,,,,,,1,4,25,52,13,25,11,27,2,7,24,52,6,28,3,10,0,0,7,8,9,38,33,90,,,,,,,,,
2026-580-s0ze-p0ay-Q1,2026-580,Q1,,,s0ze,Colton Smith,,22.868,p0ay,Luka Pavlovic,FRA,25.801,32,,76(4) 61,2,0,13,7,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs083,,0,2,37,68,25,37,22,31,1,2,47,68,16,36,11,25,3,4,10,9,27,61,74,129,,,,,,,,,,6,2,36,61,20,36,14,25,1,4,34,61,12,37,9,31,1,2,9,10,21,68,55,129,,,,,,,,,
2026-580-ss25-dc76-Q1,2026-580,Q1,,,ss25,Vitaliy Sachko,UKR,28.51,dc76,Viktor Durasovic,NOR,28.83,,Alt,63 76(1),2,0,13,9,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs086,,3,1,42,64,29,42,15,22,0,2,44,64,17,40,11,24,3,7,11,10,28,64,72,128,,,,,,,,,,1,0,40,64,23,40,13,24,4,7,36,64,13,42,7,22,2,2,10,11,20,64,56,128,,,,,,,,,
2026-580-sx91-g0dh-Q1,2026-580,Q1,,,sx91,Thiago Seyboth Wild,BRA,25.854,g0dh,Alvaro Guillen Meza,ECU,23.043,,,75 63,2,0,13,8,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs114,,4,2,47,67,35,47,12,20,4,4,47,67,8,37,8,16,2,6,11,10,16,53,63,120,,,,,,,,,,1,0,37,53,29,37,8,16,4,6,37,53,12,47,8,20,0,4,10,11,20,67,57,120,,,,,,,,,
2026-580-ta12-ea27-Q1,2026-580,Q1,,,ta12,Stefano Travaglia,ITA,34.056,ea27,Blake Ellis,AUS,27.032,,WC,63 46 61,2,1,16,10,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs101,,9,6,69,87,47,69,8,18,4,5,55,87,26,68,11,19,4,8,13,13,37,87,92,174,,,,,,,,,,9,1,68,87,42,68,8,19,4,8,50,87,22,69,10,18,1,5,13,13,32,87,82,174,,,,,,,,,
2026-580-ta29-s0ti-Q1,2026-580,Q1,,,ta29,Marco Trungelliti,ARG,35.965,s0ti,Philip Sekulic,AUS,22.368,18,WC,62 16 61,2,1,13,9,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs067,,5,4,46,71,31,46,11,25,3,6,42,71,15,46,19,27,5,9,11,11,34,73,76,144,,,,,,,,,,7,2,46,73,31,46,8,27,4,9,39,73,15,46,14,25,3,6,11,11,29,71,68,144,,,,,,,,,
2026-580-ta46-da31-Q1,2026-580,Q1,,,ta46,Bernard Tomic,AUS,33.241,da31,Hugo Dellien,BOL,32.588,,25,63 63,2,0,12,6,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs119,,6,0,40,54,32,40,7,14,3,3,39,54,21,46,6,14,3,8,9,9,27,60,66,114,,,,,,,,,,1,1,46,60,25,46,8,14,5,8,33,60,8,40,7,14,0,3,9,9,15,54,48,114,,,,,,,,,
2026-580-v0dp-p0j1-Q1,2026-580,Q1,,,v0dp,Adolfo Daniel Vallejo,PAR,21.723,p0j1,Rodrigo Pacheco Mendez,MEX,20.731,30,,61 62,2,0,12,3,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs071,,3,1,40,46,28,40,2,6,3,4,30,46,23,41,7,8,6,10,8,7,30,49,60,95,,,,,,,,,,2,3,41,49,18,41,1,8,4,10,19,49,12,40,4,6,1,4,7,8,16,46,35,95,,,,,,,,,
2026-580-v0dz-ea13-Q1,2026-580,Q1,,,v0dz,Luca Van Assche,FRA,21.685,ea13,Moez Echargui,TUN,33.021,,22,64 64,2,0,12,8,0,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs123,,1,2,28,53,22,28,17,25,1,2,39,53,11,35,13,25,3,8,10,10,24,60,63,113,,,,,,,,,,3,1,35,60,24,35,12,25,5,8,36,60,6,28,8,25,1,2,10,10,14,53,50,113,,,,,,,,,
2026-580-w0bh-bv16-Q1,2026-580,Q1,,,w0bh,Chak Lam Coleman Wong,HKG,21.615,bv16,Ugo Blanchet,FRA,27.034,,31,63 76(6),2,0,13,9,1,0,https://www.atptour.com/en/scores/match-stats/archive/2026/580/qs099,,15,0,38,53,33,38,12,15,0,0,45,53,16,57,22,37,2,9,11,10,38,94,83,147,,,,,,,,,,2,3,57,94,41,57,15,37,7,9,56,94,5,38,3,15,0,0,10,11,8,53,64,147,,,,,,,,,
